timestamp,container,cpu_percent,mem_usage
1765708633.5078077,vm1,44.44,3.32MiB / 512MiB
1765708633.5078077,vm4,80.19,4.078MiB / 512MiB
1765708633.5078077,vm5,99.79,4.18MiB / 512MiB
1765708636.6161993,vm3,69.15,3.816MiB / 512MiB
1765708636.6161993,vm2,59.39,4.438MiB / 512MiB
1765708636.6161993,vm1,49.55,5.945MiB / 512MiB
1765708636.6161993,vm4,80.13,4.043MiB / 512MiB
1765708636.6161993,vm5,99.58,4.164MiB / 512MiB
1765708639.7107124,vm3,69.22,3.895MiB / 512MiB
1765708639.7107124,vm2,59.20,4.297MiB / 512MiB
1765708639.7107124,vm1,49.30,5.945MiB / 512MiB
1765708639.7107124,vm4,72.75,5.117MiB / 512MiB
1765708639.7107124,vm5,99.79,4.188MiB / 512MiB
1765708642.7356853,vm3,67.98,3.844MiB / 512MiB
1765708642.7356853,vm2,59.83,4.332MiB / 512MiB
1765708642.7356853,vm1,11.14,6.422MiB / 512MiB
1765708642.7356853,vm4,79.43,4.27MiB / 512MiB
1765708642.7356853,vm5,91.31,4.227MiB / 512MiB
1765708645.8260157,vm3,70.08,3.68MiB / 512MiB
1765708645.8260157,vm2,59.75,4.07MiB / 512MiB
1765708645.8260157,vm1,49.50,6.207MiB / 512MiB
1765708645.8260157,vm4,79.95,4.047MiB / 512MiB
1765708645.8260157,vm5,99.83,4.203MiB / 512MiB
1765708648.8556213,vm3,65.78,4.07MiB / 512MiB
1765708648.8556213,vm2,57.34,4.957MiB / 512MiB
1765708648.8556213,vm1,49.89,5.93MiB / 512MiB
1765708648.8556213,vm4,80.16,4.055MiB / 512MiB
1765708648.8556213,vm5,99.45,4.121MiB / 512MiB
1765708651.9644852,vm3,67.51,3.75MiB / 512MiB
1765708651.9644852,vm2,48.86,1.395MiB / 512MiB
1765708651.9644852,vm1,50.23,5.93MiB / 512MiB
1765708651.9644852,vm4,79.74,4.051MiB / 512MiB
1765708651.9644852,vm5,99.58,4.281MiB / 512MiB
1765708655.0792658,vm3,70.18,3.719MiB / 512MiB
1765708655.0792658,vm2,59.77,4.062MiB / 512MiB
1765708655.0792658,vm1,50.25,5.965MiB / 512MiB
1765708655.0792658,vm4,70.06,1.434MiB / 512MiB
1765708655.0792658,vm5,99.79,4.113MiB / 512MiB
1765708658.1025789,vm3,68.87,3.676MiB / 512MiB
1765708658.1025789,vm2,55.51,4.707MiB / 512MiB
1765708658.1025789,vm1,49.40,5.957MiB / 512MiB
1765708658.1025789,vm4,79.71,4.492MiB / 512MiB
1765708658.1025789,vm5,99.62,4.297MiB / 512MiB
1765708661.2006614,vm3,12.66,4.965MiB / 512MiB
1765708661.2006614,vm2,59.68,4.199MiB / 512MiB
1765708661.2006614,vm1,49.41,5.957MiB / 512MiB
1765708661.2006614,vm4,79.71,4.047MiB / 512MiB
1765708661.2006614,vm5,87.48,4.633MiB / 512MiB
1765708664.3060946,vm3,63.48,4.309MiB / 512MiB
1765708664.3060946,vm2,59.03,4.199MiB / 512MiB
1765708664.3060946,vm1,46.65,6.82MiB / 512MiB
1765708664.3060946,vm4,79.50,4.543MiB / 512MiB
1765708664.3060946,vm5,86.66,4.047MiB / 512MiB
1765708667.331455,vm3,66.80,3.695MiB / 512MiB
1765708667.331455,vm2,60.44,4.059MiB / 512MiB
1765708667.331455,vm1,49.37,5.953MiB / 512MiB
1765708667.331455,vm4,79.63,4.09MiB / 512MiB
1765708667.331455,vm5,79.10,4.766MiB / 512MiB
1765708670.427577,vm3,69.97,3.895MiB / 512MiB
1765708670.427577,vm2,60.87,6.973MiB / 512MiB
1765708670.427577,vm1,0.00,3.273MiB / 512MiB
1765708670.427577,vm4,72.18,4.602MiB / 512MiB
1765708670.427577,vm5,99.10,4.262MiB / 512MiB
1765708673.4520338,vm3,31.52,4.672MiB / 512MiB
1765708673.4520338,vm2,57.03,4.07MiB / 512MiB
1765708673.4520338,vm1,49.79,6.184MiB / 512MiB
1765708673.4520338,vm4,79.02,4.281MiB / 512MiB
1765708673.4520338,vm5,99.46,4.008MiB / 512MiB
1765708676.5577476,vm3,69.87,3.875MiB / 512MiB
1765708676.5577476,vm2,57.53,4.066MiB / 512MiB
1765708676.5577476,vm1,31.09,6.879MiB / 512MiB
1765708676.5577476,vm4,78.92,4.039MiB / 512MiB
1765708676.5577476,vm5,51.82,5.754MiB / 512MiB
1765708679.6559012,vm3,69.58,3.891MiB / 512MiB
1765708679.6559012,vm2,60.17,4.055MiB / 512MiB
1765708679.6559012,vm1,49.90,6.074MiB / 512MiB
1765708679.6559012,vm4,79.39,4.039MiB / 512MiB
1765708679.6559012,vm5,99.51,4.25MiB / 512MiB
1765708682.677775,vm3,69.61,3.672MiB / 512MiB
1765708682.677775,vm2,54.79,1.406MiB / 512MiB
1765708682.677775,vm1,46.40,6.246MiB / 512MiB
1765708682.677775,vm4,79.37,4.078MiB / 512MiB
1765708682.677775,vm5,99.26,4.141MiB / 512MiB
1765708685.7770715,vm3,52.12,3.266MiB / 512MiB
1765708685.7770715,vm2,60.04,4.059MiB / 512MiB
1765708685.7770715,vm1,50.34,5.934MiB / 512MiB
1765708685.7770715,vm4,79.41,4.039MiB / 512MiB
1765708685.7770715,vm5,90.58,4.832MiB / 512MiB
1765708688.798448,vm3,69.37,3.688MiB / 512MiB
1765708688.798448,vm2,54.66,1.398MiB / 512MiB
1765708688.798448,vm1,49.87,5.934MiB / 512MiB
1765708688.798448,vm4,80.15,4.094MiB / 512MiB
1765708688.798448,vm5,99.79,3.992MiB / 512MiB
1765708691.8977857,vm3,69.27,3.676MiB / 512MiB
1765708691.8977857,vm2,59.32,4.727MiB / 512MiB
1765708691.8977857,vm1,49.28,5.934MiB / 512MiB
1765708691.8977857,vm4,80.06,4.039MiB / 512MiB
1765708691.8977857,vm5,88.86,4.527MiB / 512MiB
1765708694.9903219,vm3,69.17,3.676MiB / 512MiB
1765708694.9903219,vm2,59.22,4.055MiB / 512MiB
1765708694.9903219,vm1,49.28,5.93MiB / 512MiB
1765708694.9903219,vm4,75.20,4.297MiB / 512MiB
1765708694.9903219,vm5,89.29,3.344MiB / 512MiB
1765708698.015759,vm3,69.73,3.809MiB / 512MiB
1765708698.015759,vm2,33.66,1.457MiB / 512MiB
1765708698.015759,vm1,49.16,6.738MiB / 512MiB
1765708698.015759,vm4,79.34,4.035MiB / 512MiB
1765708698.015759,vm5,88.53,4.023MiB / 512MiB
1765708701.1264772,vm3,69.50,3.809MiB / 512MiB
1765708701.1264772,vm2,0.00,1.422MiB / 512MiB
1765708701.1264772,vm1,0.00,3.281MiB / 512MiB
1765708701.1264772,vm4,0.00,1.379MiB / 512MiB
1765708701.1264772,vm5,0.00,1.387MiB / 512MiB
